DHB,Date,Age,Ethnicity,Eligible,Immunised
Hutt Valley,2017-12-31,12 months,Maori,134,122
Hutt Valley,2017-12-31,12 months,NZE,217,212
Hutt Valley,2017-12-31,12 months,Other,41,38
Hutt Valley,2017-12-31,12 months,Pacific,48,47
Hutt Valley,2017-12-31,12 months,Total,513,488
Hutt Valley,2017-12-31,18 months,Asian,87,83
Hutt Valley,2017-12-31,18 months,Maori,134,117
Hutt Valley,2017-12-31,18 months,NZE,205,183
Hutt Valley,2017-12-31,18 months,Other,37,30
Hutt Valley,2017-12-31,18 months,Pacific,49,41
Hutt Valley,2017-12-31,18 months,Total,512,454
Hutt Valley,2017-12-31,24 months,Asian,71,69
Hutt Valley,2017-12-31,24 months,Maori,104,95
Hutt Valley,2017-12-31,24 months,NZE,236,226
Hutt Valley,2017-12-31,24 months,Other,40,32
Hutt Valley,2017-12-31,24 months,Pacific,61,60
Hutt Valley,2017-12-31,24 months,Total,512,482
Hutt Valley,2017-12-31,5 years,Asian,96,89
Hutt Valley,2017-12-31,5 years,Maori,105,100
Hutt Valley,2017-12-31,5 years,NZE,213,200
Hutt Valley,2017-12-31,5 years,Other,56,47
Hutt Valley,2017-12-31,5 years,Pacific,43,41
Hutt Valley,2017-12-31,5 years,Total,513,477
Hutt Valley,2018-03-31,6 months,Asian,69,64
Hutt Valley,2018-03-31,6 months,Maori,128,98
Hutt Valley,2018-03-31,6 months,NZE,237,211
Hutt Valley,2018-03-31,6 months,Other,41,37
Hutt Valley,2018-03-31,6 months,Pacific,50,41
Hutt Valley,2018-03-31,6 months,Total,525,451
Hutt Valley,2018-03-31,8 months,Asian,89,86
Hutt Valley,2018-03-31,8 months,Maori,122,112
Hutt Valley,2018-03-31,8 months,NZE,228,213
Hutt Valley,2018-03-31,8 months,Other,40,37
Hutt Valley,2018-03-31,8 months,Pacific,36,33
Hutt Valley,2018-03-31,8 months,Total,515,481
Hutt Valley,2018-03-31,12 months,Asian,91,90
Hutt Valley,2018-03-31,12 months,Maori,97,88
Hutt Valley,2018-03-31,12 months,NZE,196,190
Hutt Valley,2018-03-31,12 months,Other,42,37
Hutt Valley,2018-03-31,12 months,Pacific,48,45
Hutt Valley,2018-03-31,12 months,Total,474,450
Hutt Valley,2018-03-31,18 months,Asian,88,84
Hutt Valley,2018-03-31,18 months,Maori,112,86
Hutt Valley,2018-03-31,18 months,NZE,236,217
Hutt Valley,2018-03-31,18 months,Other,32,24
Hutt Valley,2018-03-31,18 months,Pacific,59,49
Hutt Valley,2018-03-31,18 months,Total,527,460
Hutt Valley,2018-03-31,24 months,Asian,59,58
Hutt Valley,2018-03-31,24 months,Maori,132,124
Hutt Valley,2018-03-31,24 months,NZE,217,204
Hutt Valley,2018-03-31,24 months,Other,31,25
Hutt Valley,2018-03-31,24 months,Pacific,44,44
Hutt Valley,2018-03-31,24 months,Total,483,455
Hutt Valley,2018-03-31,5 years,Asian,77,73
Hutt Valley,2018-03-31,5 years,Maori,125,116
Hutt Valley,2018-03-31,5 years,NZE,193,180
Hutt Valley,2018-03-31,5 years,Other,57,49
Hutt Valley,2018-03-31,5 years,Pacific,46,44
Hutt Valley,2018-03-31,5 years,Total,498,462
Hutt Valley,2018-06-30,6 months,Asian,78,68
Hutt Valley,2018-06-30,6 months,Maori,114,83
Hutt Valley,2018-06-30,6 months,NZE,216,192
Hutt Valley,2018-06-30,6 months,Other,32,30
Hutt Valley,2018-06-30,6 months,Pacific,46,35
Hutt Valley,2018-06-30,6 months,Total,486,408
Hutt Valley,2018-06-30,8 months,Asian,66,65
Hutt Valley,2018-06-30,8 months,Maori,130,113
Hutt Valley,2018-06-30,8 months,NZE,238,225
Hutt Valley,2018-06-30,8 months,Other,35,34
Hutt Valley,2018-06-30,8 months,Pacific,52,48
Hutt Valley,2018-06-30,8 months,Total,521,485
Hutt Valley,2018-06-30,12 months,Asian,94,90
Hutt Valley,2018-06-30,12 months,Maori,126,120
Hutt Valley,2018-06-30,12 months,NZE,201,191
Hutt Valley,2018-06-30,12 months,Other,42,38
Hutt Valley,2018-06-30,12 months,Pacific,33,32
Hutt Valley,2018-06-30,12 months,Total,496,471
Hutt Valley,2018-06-30,18 months,Asian,75,69
Hutt Valley,2018-06-30,18 months,Maori,131,103
Hutt Valley,2018-06-30,18 months,NZE,207,193
Hutt Valley,2018-06-30,18 months,Other,42,38
Hutt Valley,2018-06-30,18 months,Pacific,45,42
Hutt Valley,2018-06-30,18 months,Total,500,445
Hutt Valley,2018-06-30,24 months,Asian,89,85
Hutt Valley,2018-06-30,24 months,Maori,136,123
Hutt Valley,2018-06-30,24 months,NZE,209,191
Hutt Valley,2018-06-30,24 months,Other,41,33
Hutt Valley,2018-06-30,24 months,Pacific,48,45
Hutt Valley,2018-06-30,24 months,Total,523,477
Hutt Valley,2018-06-30,5 years,Asian,83,74
Hutt Valley,2018-06-30,5 years,Maori,107,100
Hutt Valley,2018-06-30,5 years,NZE,214,200
Hutt Valley,2018-06-30,5 years,Other,54,44
Hutt Valley,2018-06-30,5 years,Pacific,58,54
Hutt Valley,2018-06-30,5 years,Total,516,472
Hutt Valley,2018-09-30,6 months,Asian,65,62
Hutt Valley,2018-09-30,6 months,Maori,128,92
Hutt Valley,2018-09-30,6 months,NZE,209,190
Hutt Valley,2018-09-30,6 months,Other,50,34
Hutt Valley,2018-09-30,6 months,Pacific,40,30
Hutt Valley,2018-09-30,6 months,Total,492,408
Hutt Valley,2018-09-30,8 months,Asian,75,75
Hutt Valley,2018-09-30,8 months,Maori,114,96
Hutt Valley,2018-09-30,8 months,NZE,205,196
Hutt Valley,2018-09-30,8 months,Other,45,41
Hutt Valley,2018-09-30,8 months,Pacific,40,33
Hutt Valley,2018-09-30,8 months,Total,479,441
Hutt Valley,2018-09-30,12 months,Asian,71,71
Hutt Valley,2018-09-30,12 months,Maori,128,115
Hutt Valley,2018-09-30,12 months,NZE,237,230
Hutt Valley,2018-09-30,12 months,Other,40,39
Hutt Valley,2018-09-30,12 months,Pacific,48,47
Hutt Valley,2018-09-30,12 months,Total,524,502
Hutt Valley,2018-09-30,18 months,Asian,96,90
Hutt Valley,2018-09-30,18 months,Maori,104,75
Hutt Valley,2018-09-30,18 months,NZE,202,183
Hutt Valley,2018-09-30,18 months,Other,44,36
Hutt Valley,2018-09-30,18 months,Pacific,46,41
Hutt Valley,2018-09-30,18 months,Total,492,425
Hutt Valley,2018-09-30,24 months,Asian,90,86
Hutt Valley,2018-09-30,24 months,Maori,115,99
Hutt Valley,2018-09-30,24 months,NZE,237,223
Hutt Valley,2018-09-30,24 months,Other,32,28
Hutt Valley,2018-09-30,24 months,Pacific,58,53
Hutt Valley,2018-09-30,24 months,Total,532,489
Hutt Valley,2018-09-30,5 years,Asian,75,68
Hutt Valley,2018-09-30,5 years,Maori,128,114
Hutt Valley,2018-09-30,5 years,NZE,211,197
Hutt Valley,2018-09-30,5 years,Other,42,39
Hutt Valley,2018-09-30,5 years,Pacific,47,40
Hutt Valley,2018-09-30,5 years,Total,503,458
Hutt Valley,2018-12-31,6 months,Asian,73,65
Hutt Valley,2018-12-31,6 months,Maori,122,83
Hutt Valley,2018-12-31,6 months,NZE,175,156
Hutt Valley,2018-12-31,6 months,Other,28,18
Hutt Valley,2018-12-31,6 months,Pacific,54,40
Hutt Valley,2018-12-31,6 months,Total,452,362
Hutt Valley,2018-12-31,8 months,Asian,70,67
Hutt Valley,2018-12-31,8 months,Maori,122,100
Hutt Valley,2018-12-31,8 months,NZE,188,181
Hutt Valley,2018-12-31,8 months,Other,42,31
Hutt Valley,2018-12-31,8 months,Pacific,45,39
Hutt Valley,2018-12-31,8 months,Total,467,418
Hutt Valley,2018-12-31,12 months,Asian,81,79
Hutt Valley,2018-12-31,12 months,Maori,113,102
Hutt Valley,2018-12-31,12 months,NZE,215,202
Hutt Valley,2018-12-31,12 months,Other,34,33
Hutt Valley,2018-12-31,12 months,Pacific,46,43
Hutt Valley,2018-12-31,12 months,Total,489,459
Hutt Valley,2018-12-31,18 months,Asian,101,93
Hutt Valley,2018-12-31,18 months,Maori,129,104
Hutt Valley,2018-12-31,18 months,NZE,197,181
Hutt Valley,2018-12-31,18 months,Other,45,38
Hutt Valley,2018-12-31,18 months,Pacific,32,28
Hutt Valley,2018-12-31,18 months,Total,504,444
Hutt Valley,2018-12-31,24 months,Asian,77,72
Hutt Valley,2018-12-31,24 months,Maori,126,111
Hutt Valley,2018-12-31,24 months,NZE,213,205
Hutt Valley,2018-12-31,24 months,Other,44,40
Hutt Valley,2018-12-31,24 months,Pacific,47,43
Hutt Valley,2018-12-31,24 months,Total,507,471
Hutt Valley,2018-12-31,5 years,Asian,82,78
Hutt Valley,2018-12-31,5 years,Maori,145,126
Hutt Valley,2018-12-31,5 years,NZE,222,203
Hutt Valley,2018-12-31,5 years,Other,46,30
Hutt Valley,2018-12-31,5 years,Pacific,55,45
Hutt Valley,2018-12-31,5 years,Total,550,482
Hutt Valley,2019-03-31,6 months,Asian,86,80
Hutt Valley,2019-03-31,6 months,Maori,125,90
Hutt Valley,2019-03-31,6 months,NZE,196,174
Hutt Valley,2019-03-31,6 months,Other,32,25
Hutt Valley,2019-03-31,6 months,Pacific,41,34
Hutt Valley,2019-03-31,6 months,Total,480,403
Hutt Valley,2019-03-31,8 months,Asian,73,69
Hutt Valley,2019-03-31,8 months,Maori,122,98
Hutt Valley,2019-03-31,8 months,NZE,180,169
Hutt Valley,2019-03-31,8 months,Other,30,23
Hutt Valley,2019-03-31,8 months,Pacific,56,53
Hutt Valley,2019-03-31,8 months,Total,461,412
Hutt Valley,2019-03-31,12 months,Asian,67,67
Hutt Valley,2019-03-31,12 months,Maori,125,114
Hutt Valley,2019-03-31,12 months,NZE,207,201
Hutt Valley,2019-03-31,12 months,Other,53,41
Hutt Valley,2019-03-31,12 months,Pacific,39,36
Hutt Valley,2019-03-31,12 months,Total,491,459
Hutt Valley,2019-03-31,18 months,Asian,74,69
Hutt Valley,2019-03-31,18 months,Maori,129,101
Hutt Valley,2019-03-31,18 months,NZE,227,205
Hutt Valley,2019-03-31,18 months,Other,42,39
Hutt Valley,2019-03-31,18 months,Pacific,52,48
Hutt Valley,2019-03-31,18 months,Total,524,462
Hutt Valley,2019-03-31,24 months,Asian,97,95
Hutt Valley,2019-03-31,24 months,Maori,106,92
Hutt Valley,2019-03-31,24 months,NZE,200,190
Hutt Valley,2019-03-31,24 months,Other,46,38
Hutt Valley,2019-03-31,24 months,Pacific,46,42
Hutt Valley,2019-03-31,24 months,Total,495,457
Hutt Valley,2019-03-31,5 years,Asian,72,69
Hutt Valley,2019-03-31,5 years,Maori,121,98
Hutt Valley,2019-03-31,5 years,NZE,205,193
Hutt Valley,2019-03-31,5 years,Other,44,42
Hutt Valley,2019-03-31,5 years,Pacific,44,38
Hutt Valley,2019-03-31,5 years,Total,486,440
Hutt Valley,2019-06-30,6 months,Asian,104,94
Hutt Valley,2019-06-30,6 months,Maori,125,94
Hutt Valley,2019-06-30,6 months,NZE,208,191
Hutt Valley,2019-06-30,6 months,Other,33,29
Hutt Valley,2019-06-30,6 months,Pacific,55,40
Hutt Valley,2019-06-30,6 months,Total,525,448
Hutt Valley,2019-06-30,8 months,Asian,107,103
Hutt Valley,2019-06-30,8 months,Maori,130,113
Hutt Valley,2019-06-30,8 months,NZE,209,192
Hutt Valley,2019-06-30,8 months,Other,30,25
Hutt Valley,2019-06-30,8 months,Pacific,38,34
Hutt Valley,2019-06-30,8 months,Total,514,467
Hutt Valley,2019-06-30,12 months,Asian,72,70
Hutt Valley,2019-06-30,12 months,Maori,126,108
Hutt Valley,2019-06-30,12 months,NZE,178,172
Hutt Valley,2019-06-30,12 months,Other,30,24
Hutt Valley,2019-06-30,12 months,Pacific,53,50
Hutt Valley,2019-06-30,12 months,Total,459,424
Hutt Valley,2019-06-30,18 months,Asian,89,87
Hutt Valley,2019-06-30,18 months,Maori,117,89
Hutt Valley,2019-06-30,18 months,NZE,209,192
Hutt Valley,2019-06-30,18 months,Other,30,28
Hutt Valley,2019-06-30,18 months,Pacific,46,36
Hutt Valley,2019-06-30,18 months,Total,491,432
Hutt Valley,2019-06-30,24 months,Asian,102,98
Hutt Valley,2019-06-30,24 months,Maori,129,118
Hutt Valley,2019-06-30,24 months,NZE,198,184
Hutt Valley,2019-06-30,24 months,Other,48,42
Hutt Valley,2019-06-30,24 months,Pacific,32,30
Hutt Valley,2019-06-30,24 months,Total,509,472
Hutt Valley,2019-06-30,5 years,Asian,87,81
Hutt Valley,2019-06-30,5 years,Maori,118,99
Hutt Valley,2019-06-30,5 years,NZE,232,222
Hutt Valley,2019-06-30,5 years,Other,41,27
Hutt Valley,2019-06-30,5 years,Pacific,38,36
Hutt Valley,2019-06-30,5 years,Total,516,465
Hutt Valley,2019-09-30,6 months,Asian,105,94
Hutt Valley,2019-09-30,6 months,Maori,123,86
Hutt Valley,2019-09-30,6 months,NZE,192,166
Hutt Valley,2019-09-30,6 months,Other,36,23
Hutt Valley,2019-09-30,6 months,Pacific,51,35
Hutt Valley,2019-09-30,6 months,Total,507,404
Hutt Valley,2019-09-30,8 months,Asian,99,97
Hutt Valley,2019-09-30,8 months,Maori,141,120
Hutt Valley,2019-09-30,8 months,NZE,222,213
Hutt Valley,2019-09-30,8 months,Other,35,32
Hutt Valley,2019-09-30,8 months,Pacific,51,45
Hutt Valley,2019-09-30,8 months,Total,548,507
Hutt Valley,2019-09-30,12 months,Asian,89,86
Hutt Valley,2019-09-30,12 months,Maori,126,111
Hutt Valley,2019-09-30,12 months,NZE,198,182
Hutt Valley,2019-09-30,12 months,Other,33,28
Hutt Valley,2019-09-30,12 months,Pacific,41,38
Hutt Valley,2019-09-30,12 months,Total,487,445
Hutt Valley,2019-09-30,18 months,Asian,70,66
Hutt Valley,2019-09-30,18 months,Maori,123,100
Hutt Valley,2019-09-30,18 months,NZE,216,202
Hutt Valley,2019-09-30,18 months,Other,53,37
Hutt Valley,2019-09-30,18 months,Pacific,45,38
Hutt Valley,2019-09-30,18 months,Total,507,443
Hutt Valley,2019-09-30,24 months,Asian,76,75
Hutt Valley,2019-09-30,24 months,Maori,133,115
Hutt Valley,2019-09-30,24 months,NZE,226,218
Hutt Valley,2019-09-30,24 months,Other,43,42
Hutt Valley,2019-09-30,24 months,Pacific,55,54
Hutt Valley,2019-09-30,24 months,Total,533,504
Hutt Valley,2019-09-30,5 years,Asian,76,69
Hutt Valley,2019-09-30,5 years,Maori,107,91
Hutt Valley,2019-09-30,5 years,NZE,201,187
Hutt Valley,2019-09-30,5 years,Other,58,40
Hutt Valley,2019-09-30,5 years,Pacific,48,39
Hutt Valley,2019-09-30,5 years,Total,490,426
Hutt Valley,2019-12-31,6 months,Asian,78,69
Hutt Valley,2019-12-31,6 months,Maori,145,108
Hutt Valley,2019-12-31,6 months,NZE,186,175
Hutt Valley,2019-12-31,6 months,Other,37,29
Hutt Valley,2019-12-31,6 months,Pacific,35,29
Hutt Valley,2019-12-31,6 months,Total,481,410
Hutt Valley,2019-12-31,8 months,Asian,92,91
Hutt Valley,2019-12-31,8 months,Maori,126,110
Hutt Valley,2019-12-31,8 months,NZE,173,166
Hutt Valley,2019-12-31,8 months,Other,36,29
Hutt Valley,2019-12-31,8 months,Pacific,55,51
Hutt Valley,2019-12-31,8 months,Total,482,447
Hutt Valley,2019-12-31,12 months,Asian,108,105
Hutt Valley,2019-12-31,12 months,Maori,129,119
Hutt Valley,2019-12-31,12 months,NZE,212,208
Hutt Valley,2019-12-31,12 months,Other,33,30
Hutt Valley,2019-12-31,12 months,Pacific,55,53
Hutt Valley,2019-12-31,12 months,Total,537,515
Hutt Valley,2019-12-31,18 months,Asian,85,80
Hutt Valley,2019-12-31,18 months,Maori,126,103
Hutt Valley,2019-12-31,18 months,NZE,176,170
Hutt Valley,2019-12-31,18 months,Other,32,23
Hutt Valley,2019-12-31,18 months,Pacific,51,46
Hutt Valley,2019-12-31,18 months,Total,470,422
Hutt Valley,2019-12-31,24 months,Asian,91,88
Hutt Valley,2019-12-31,24 months,Maori,119,110
Hutt Valley,2019-12-31,24 months,NZE,209,197
Hutt Valley,2019-12-31,24 months,Other,34,33
Hutt Valley,2019-12-31,24 months,Pacific,46,40
Hutt Valley,2019-12-31,24 months,Total,499,468
Hutt Valley,2019-12-31,5 years,Asian,110,97
Hutt Valley,2019-12-31,5 years,Maori,120,96
Hutt Valley,2019-12-31,5 years,NZE,243,234
Hutt Valley,2019-12-31,5 years,Other,31,27
Hutt Valley,2019-12-31,5 years,Pacific,47,42
Hutt Valley,2019-12-31,5 years,Total,551,496
Hutt Valley,2020-03-31,6 months,Asian,91,77
Hutt Valley,2020-03-31,6 months,Maori,147,103
Hutt Valley,2020-03-31,6 months,NZE,200,182
Hutt Valley,2020-03-31,6 months,Other,27,19
Hutt Valley,2020-03-31,6 months,Pacific,55,46
Hutt Valley,2020-03-31,6 months,Total,520,427
Hutt Valley,2020-03-31,8 months,Asian,90,86
Hutt Valley,2020-03-31,8 months,Maori,136,111
Hutt Valley,2020-03-31,8 months,NZE,174,168
Hutt Valley,2020-03-31,8 months,Other,32,27
Hutt Valley,2020-03-31,8 months,Pacific,41,40
Hutt Valley,2020-03-31,8 months,Total,473,432
Hutt Valley,2020-03-31,12 months,Asian,107,105
Hutt Valley,2020-03-31,12 months,Maori,120,108
Hutt Valley,2020-03-31,12 months,NZE,195,187
Hutt Valley,2020-03-31,12 months,Other,39,32
Hutt Valley,2020-03-31,12 months,Pacific,52,50
Hutt Valley,2020-03-31,12 months,Total,513,482
Hutt Valley,2020-03-31,18 months,Asian,93,86
Hutt Valley,2020-03-31,18 months,Maori,123,96
Hutt Valley,2020-03-31,18 months,NZE,196,176
Hutt Valley,2020-03-31,18 months,Other,34,26
Hutt Valley,2020-03-31,18 months,Pacific,44,40
Hutt Valley,2020-03-31,18 months,Total,490,424
Hutt Valley,2020-03-31,24 months,Asian,72,69
Hutt Valley,2020-03-31,24 months,Maori,125,114
Hutt Valley,2020-03-31,24 months,NZE,216,209
Hutt Valley,2020-03-31,24 months,Other,52,37
Hutt Valley,2020-03-31,24 months,Pacific,47,39
Hutt Valley,2020-03-31,24 months,Total,512,468
Hutt Valley,2020-03-31,5 years,Asian,91,84
Hutt Valley,2020-03-31,5 years,Maori,135,122
Hutt Valley,2020-03-31,5 years,NZE,197,180
Hutt Valley,2020-03-31,5 years,Other,49,35
Hutt Valley,2020-03-31,5 years,Pacific,58,49
Hutt Valley,2020-03-31,5 years,Total,530,470
Hutt Valley,2020-06-30,6 months,Asian,86,75
Hutt Valley,2020-06-30,6 months,Maori,121,90
Hutt Valley,2020-06-30,6 months,NZE,180,155
Hutt Valley,2020-06-30,6 months,Other,35,27
Hutt Valley,2020-06-30,6 months,Pacific,44,37
Hutt Valley,2020-06-30,6 months,Total,466,384
Hutt Valley,2020-06-30,8 months,Asian,82,73
Hutt Valley,2020-06-30,8 months,Maori,151,134
Hutt Valley,2020-06-30,8 months,NZE,214,203
Hutt Valley,2020-06-30,8 months,Other,31,23
Hutt Valley,2020-06-30,8 months,Pacific,50,49
Hutt Valley,2020-06-30,8 months,Total,528,482
Hutt Valley,2020-06-30,12 months,Asian,79,77
Hutt Valley,2020-06-30,12 months,Maori,149,131
Hutt Valley,2020-06-30,12 months,NZE,188,185
Hutt Valley,2020-06-30,12 months,Other,38,32
Hutt Valley,2020-06-30,12 months,Pacific,36,35
Hutt Valley,2020-06-30,12 months,Total,490,460
Hutt Valley,2020-06-30,18 months,Asian,110,104
Hutt Valley,2020-06-30,18 months,Maori,128,100
Hutt Valley,2020-06-30,18 months,NZE,209,194
Hutt Valley,2020-06-30,18 months,Other,36,29
Hutt Valley,2020-06-30,18 months,Pacific,55,50
Hutt Valley,2020-06-30,18 months,Total,538,477
Hutt Valley,2020-06-30,24 months,Asian,89,85
Hutt Valley,2020-06-30,24 months,Maori,129,112
Hutt Valley,2020-06-30,24 months,NZE,175,170
Hutt Valley,2020-06-30,24 months,Other,34,26
Hutt Valley,2020-06-30,24 months,Pacific,49,49
Hutt Valley,2020-06-30,24 months,Total,476,442
Hutt Valley,2020-06-30,5 years,Asian,85,78
Hutt Valley,2020-06-30,5 years,Maori,129,106
Hutt Valley,2020-06-30,5 years,NZE,185,179
Hutt Valley,2020-06-30,5 years,Other,42,35
Hutt Valley,2020-06-30,5 years,Pacific,44,36
Hutt Valley,2020-06-30,5 years,Total,485,434
Lakes,2009-07-01,6 months,Asian,18,18
Lakes,2009-07-01,6 months,Maori,265,108
Lakes,2009-07-01,6 months,NZE,142,84
Lakes,2009-07-01,6 months,Other,28,20
Lakes,2009-07-01,6 months,Pacific,11,NA
Lakes,2009-07-01,6 months,Total,464,235
Lakes,2009-07-01,12 months,Asian,20,16
Lakes,2009-07-01,12 months,Maori,254,165
Lakes,2009-07-01,12 months,NZE,126,108
Lakes,2009-07-01,12 months,Other,31,22
Lakes,2009-07-01,12 months,Pacific,13,NA
Lakes,2009-07-01,12 months,Total,444,320
Lakes,2009-07-01,18 months,Asian,20,14
Lakes,2009-07-01,18 months,Maori,230,102
Lakes,2009-07-01,18 months,NZE,140,82
Lakes,2009-07-01,18 months,Other,40,24
Lakes,2009-07-01,18 months,Pacific,NA,NA
Lakes,2009-07-01,18 months,Total,439,230
Lakes,2009-07-01,24 months,Asian,NA,NA
Lakes,2009-07-01,24 months,Maori,242,139
Lakes,2009-07-01,24 months,NZE,146,89
Lakes,2009-07-01,24 months,Other,34,24
Lakes,2009-07-01,24 months,Pacific,18,14
Lakes,2009-07-01,24 months,Total,448,274
Lakes,2010-01-01,6 months,Asian,14,12
Lakes,2010-01-01,6 months,Maori,220,93
Lakes,2010-01-01,6 months,NZE,160,115
Lakes,2010-01-01,6 months,Other,24,17
Lakes,2010-01-01,6 months,Pacific,10,10
Lakes,2010-01-01,6 months,Total,428,247
Lakes,2010-01-01,12 months,Asian,18,18
Lakes,2010-01-01,12 months,Maori,272,207
Lakes,2010-01-01,12 months,NZE,145,133
Lakes,2010-01-01,12 months,Other,30,27
Lakes,2010-01-01,12 months,Pacific,NA,NA
Lakes,2010-01-01,12 months,Total,474,391
Lakes,2010-01-01,18 months,Asian,22,17
Lakes,2010-01-01,18 months,Maori,262,131
Lakes,2010-01-01,18 months,NZE,127,91
Lakes,2010-01-01,18 months,Other,31,18
Lakes,2010-01-01,18 months,Pacific,13,NA
Lakes,2010-01-01,18 months,Total,455,266
Lakes,2010-01-01,24 months,Asian,16,15
Lakes,2010-01-01,24 months,Maori,234,170
Lakes,2010-01-01,24 months,NZE,137,117
Lakes,2010-01-01,24 months,Other,39,35
Lakes,2010-01-01,24 months,Pacific,10,NA
Lakes,2010-01-01,24 months,Total,436,346
Lakes,2010-04-01,6 months,Asian,15,12
Lakes,2010-04-01,6 months,Maori,206,100
Lakes,2010-04-01,6 months,NZE,164,132
Lakes,2010-04-01,6 months,Other,32,26
Lakes,2010-04-01,6 months,Pacific,19,15
Lakes,2010-04-01,6 months,Total,436,285
Lakes,2010-04-01,12 months,Asian,11,10
Lakes,2010-04-01,12 months,Maori,228,181
Lakes,2010-04-01,12 months,NZE,142,130
Lakes,2010-04-01,12 months,Other,34,28
Lakes,2010-04-01,12 months,Pacific,15,14
Lakes,2010-04-01,12 months,Total,430,363
Lakes,2010-04-01,18 months,Asian,23,13
Lakes,2010-04-01,18 months,Maori,243,111
Lakes,2010-04-01,18 months,NZE,128,73
Lakes,2010-04-01,18 months,Other,35,19
Lakes,2010-04-01,18 months,Pacific,10,NA
Lakes,2010-04-01,18 months,Total,439,224
Lakes,2010-04-01,24 months,Asian,19,18
Lakes,2010-04-01,24 months,Maori,217,154
Lakes,2010-04-01,24 months,NZE,148,124
Lakes,2010-04-01,24 months,Other,36,29
Lakes,2010-04-01,24 months,Pacific,NA,NA
Lakes,2010-04-01,24 months,Total,424,329
Lakes,2010-07-01,6 months,Asian,18,15
Lakes,2010-07-01,6 months,Maori,213,116
Lakes,2010-07-01,6 months,NZE,151,117
Lakes,2010-07-01,6 months,Other,39,26
Lakes,2010-07-01,6 months,Pacific,15,NA
Lakes,2010-07-01,6 months,Total,436,281
Lakes,2010-07-01,12 months,Asian,14,12
Lakes,2010-07-01,12 months,Maori,217,176
Lakes,2010-07-01,12 months,NZE,162,145
Lakes,2010-07-01,12 months,Other,21,19
Lakes,2010-07-01,12 months,Pacific,10,10
Lakes,2010-07-01,12 months,Total,424,362
Lakes,2010-07-01,18 months,Asian,17,11
Lakes,2010-07-01,18 months,Maori,273,179
Lakes,2010-07-01,18 months,NZE,145,109
Lakes,2010-07-01,18 months,Other,33,23
Lakes,2010-07-01,18 months,Pacific,11,NA
Lakes,2010-07-01,18 months,Total,479,329
Lakes,2010-07-01,24 months,Asian,22,22
Lakes,2010-07-01,24 months,Maori,262,221
Lakes,2010-07-01,24 months,NZE,129,118
Lakes,2010-07-01,24 months,Other,34,27
Lakes,2010-07-01,24 months,Pacific,13,12
Lakes,2010-07-01,24 months,Total,460,400
Lakes,2010-07-01,5 years,Asian,0,0
Lakes,2010-07-01,5 years,Maori,NA,NA
Lakes,2010-07-01,5 years,NZE,NA,NA
Lakes,2010-07-01,5 years,Other,0,0
Lakes,2010-07-01,5 years,Pacific,NA,NA
Lakes,2010-07-01,5 years,Total,NA,NA
Lakes,2010-10-01,6 months,Asian,14,12
Lakes,2010-10-01,6 months,Maori,215,110
